latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
34.98407,5.71148,308.67,0.64,0.72,2023-10-17,26,1,VIIRS,n,2.0NRT,289.53,2.39,N
35.35093,5.75594,301.68,0.64,0.72,2023-10-17,26,1,VIIRS,n,2.0NRT,283.26,1.48,N
35.77761,9.88974,304.08,0.38,0.58,2023-10-17,26,1,VIIRS,n,2.0NRT,292.56,0.92,N
35.78004,9.88693,299.56,0.38,0.58,2023-10-17,26,1,VIIRS,n,2.0NRT,289.52,0.4,N
36.16186,10.28126,304.65,0.36,0.57,2023-10-17,26,1,VIIRS,n,2.0NRT,288.83,0.42,N
36.16295,10.28215,298.63,0.36,0.57,2023-10-17,26,1,VIIRS,n,2.0NRT,288.4,0.57,N
36.43742,9.05405,305.41,0.43,0.62,2023-10-17,26,1,VIIRS,n,2.0NRT,286.79,0.72,N
36.43954,9.05659,295.94,0.43,0.62,2023-10-17,26,1,VIIRS,n,2.0NRT,285.7,0.35,N
36.43975,9.05226,296.68,0.43,0.62,2023-10-17,26,1,VIIRS,n,2.0NRT,285.61,0.35,N
36.50185,10.02383,304.83,0.37,0.58,2023-10-17,26,1,VIIRS,n,2.0NRT,288.63,0.83,N
36.56455,5.25338,305.99,0.7,0.75,2023-10-17,26,1,VIIRS,n,2.0NRT,286.3,2.49,N
36.56463,5.24924,314.94,0.7,0.75,2023-10-17,26,1,VIIRS,n,2.0NRT,285.97,2.49,N
36.56491,5.2537,305.46,0.7,0.75,2023-10-17,26,1,VIIRS,n,2.0NRT,286.51,3.42,N
36.565,5.24957,323.74,0.7,0.75,2023-10-17,26,1,VIIRS,n,2.0NRT,286,5.45,N
36.57151,5.25235,310.58,0.7,0.75,2023-10-17,26,1,VIIRS,n,2.0NRT,284.73,2.26,N
36.5937,10.31515,302.04,0.36,0.57,2023-10-17,26,1,VIIRS,n,2.0NRT,290.42,0.71,N
36.60509,5.30884,302.35,0.69,0.74,2023-10-17,26,1,VIIRS,n,2.0NRT,287.38,1.71,N
36.60517,5.30877,303.38,0.69,0.74,2023-10-17,26,1,VIIRS,n,2.0NRT,287.43,2.46,N
36.72299,10.67387,341.94,0.35,0.56,2023-10-17,26,1,VIIRS,n,2.0NRT,293.56,2.12,N
36.72329,10.66917,319.86,0.35,0.56,2023-10-17,26,1,VIIRS,n,2.0NRT,290.18,2.12,N
36.72823,10.67398,333.84,0.35,0.56,2023-10-17,26,1,VIIRS,n,2.0NRT,292.97,2.12,N
36.72853,10.66943,301.53,0.35,0.56,2023-10-17,26,1,VIIRS,n,2.0NRT,291.29,2.12,N
36.76498,7.30395,309.67,0.54,0.68,2023-10-17,26,1,VIIRS,n,2.0NRT,285.61,1.33,N
36.87181,6.97908,303.29,0.56,0.69,2023-10-17,26,1,VIIRS,n,2.0NRT,286.38,1.15,N
36.87207,6.97226,302.67,0.56,0.69,2023-10-17,26,1,VIIRS,n,2.0NRT,286.59,1.5,N
36.88098,6.95259,298.96,0.56,0.69,2023-10-17,26,1,VIIRS,n,2.0NRT,286.72,2.27,N
36.88118,6.94617,320.4,0.56,0.69,2023-10-17,26,1,VIIRS,n,2.0NRT,286.96,2.27,N
36.88139,6.93976,321.42,0.56,0.69,2023-10-17,26,1,VIIRS,n,2.0NRT,287.45,3.93,N
36.97831,14.50505,321.79,0.43,0.46,2023-10-17,26,1,VIIRS,n,2.0NRT,288.09,2.07,N
37.212,15.16623,303.78,0.4,0.44,2023-10-17,26,1,VIIRS,n,2.0NRT,291.79,0.91,N
38.79321,15.20699,312.64,0.41,0.45,2023-10-17,26,1,VIIRS,n,2.0NRT,285.05,3.71,N
38.79747,15.20627,341.97,0.41,0.45,2023-10-17,26,1,VIIRS,n,2.0NRT,287.92,3.71,N
26.03156,11.97732,313.46,0.44,0.46,2023-10-17,28,1,VIIRS,n,2.0NRT,288,1.1,N
26.43238,11.84911,315.06,0.45,0.47,2023-10-17,28,1,VIIRS,n,2.0NRT,288.45,1.35,N
26.56533,12.67615,310.02,0.41,0.45,2023-10-17,28,1,VIIRS,n,2.0NRT,289.2,0.86,N
26.58058,12.21015,338.1,0.43,0.46,2023-10-17,28,1,VIIRS,n,2.0NRT,290.53,3.36,N
26.70294,12.45368,326.18,0.42,0.45,2023-10-17,28,1,VIIRS,n,2.0NRT,288.56,3.89,N
26.70344,12.44942,336.7,0.42,0.45,2023-10-17,28,1,VIIRS,n,2.0NRT,287.1,4.33,N
26.75568,12.41038,353.81,0.43,0.46,2023-10-17,28,1,VIIRS,n,2.0NRT,290.37,5.68,N
26.75985,12.41108,331.95,0.43,0.46,2023-10-17,28,1,VIIRS,n,2.0NRT,289.65,5.68,N
26.96917,31.15291,306.25,0.5,0.66,2023-10-17,28,1,VIIRS,n,2.0NRT,290.09,1.46,N
27.01663,14.44846,301.72,0.5,0.41,2023-10-17,28,1,VIIRS,n,2.0NRT,290.15,0.93,N
27.01849,14.44496,301.58,0.5,0.41,2023-10-17,28,1,VIIRS,n,2.0NRT,289.59,0.92,N
27.06924,31.26729,300.76,0.51,0.66,2023-10-17,28,1,VIIRS,n,2.0NRT,287.43,0.9,N
27.09275,31.27473,298.6,0.51,0.66,2023-10-17,28,1,VIIRS,n,2.0NRT,286.83,0.37,N
27.17142,31.01069,302.74,0.49,0.65,2023-10-17,28,1,VIIRS,n,2.0NRT,291.22,1.5,N
27.25806,31.16889,302.7,0.5,0.66,2023-10-17,28,1,VIIRS,n,2.0NRT,289.01,0.68,N
27.41315,8.83562,334.87,0.36,0.57,2023-10-17,28,1,VIIRS,n,2.0NRT,287.55,2.2,N
27.575,22.34163,305.6,0.46,0.39,2023-10-17,28,1,VIIRS,n,2.0NRT,288.19,0.72,N
27.58266,22.40108,328.09,0.46,0.39,2023-10-17,28,1,VIIRS,n,2.0NRT,292.86,6.82,N
27.58431,18.46784,323.03,0.38,0.36,2023-10-17,28,1,VIIRS,n,2.0NRT,290.52,1.72,N
27.59655,21.61634,317.62,0.43,0.38,2023-10-17,28,1,VIIRS,n,2.0NRT,291.4,1.6,N
27.64414,22.49988,332.85,0.47,0.4,2023-10-17,28,1,VIIRS,n,2.0NRT,293.52,9.62,N
27.64758,22.48129,336.36,0.47,0.39,2023-10-17,28,1,VIIRS,n,2.0NRT,293.3,7.74,N
27.64772,22.5007,327.74,0.47,0.4,2023-10-17,28,1,VIIRS,n,2.0NRT,290.77,3.11,N
27.70296,9.17185,311.6,0.34,0.56,2023-10-17,28,1,VIIRS,n,2.0NRT,286.81,0.8,N
27.72703,9.8772,342.92,0.62,0.54,2023-10-17,28,1,VIIRS,n,2.0NRT,289.79,9.06,N
27.72795,9.87835,317.35,0.62,0.54,2023-10-17,28,1,VIIRS,n,2.0NRT,289.64,1.93,N
27.73903,9.17891,316.41,0.34,0.56,2023-10-17,28,1,VIIRS,n,2.0NRT,286.57,1.26,N
27.75186,9.15191,325.61,0.35,0.56,2023-10-17,28,1,VIIRS,n,2.0NRT,286.66,2.69,N
27.75216,9.1484,334.21,0.35,0.56,2023-10-17,28,1,VIIRS,n,2.0NRT,285.18,2.69,N
27.76404,9.19236,322.13,0.34,0.56,2023-10-17,28,1,VIIRS,n,2.0NRT,286.28,2.44,N
27.76435,9.18886,322.09,0.34,0.56,2023-10-17,28,1,VIIRS,n,2.0NRT,284.64,2.47,N
27.81396,22.43565,324.39,0.46,0.39,2023-10-17,28,1,VIIRS,n,2.0NRT,289.88,3.17,N
27.8148,22.43104,327,0.46,0.39,2023-10-17,28,1,VIIRS,n,2.0NRT,288.43,3.17,N
27.9243,9.24841,367,0.34,0.56,2023-10-17,28,1,VIIRS,h,2.0NRT,289.15,4.78,N
27.92949,9.24892,300.39,0.34,0.56,2023-10-17,28,1,VIIRS,n,2.0NRT,286.94,0.37,N
27.94437,22.38118,301.47,0.46,0.39,2023-10-17,28,1,VIIRS,n,2.0NRT,288.05,0.57,N
27.98518,19.90584,313.81,0.39,0.36,2023-10-17,28,1,VIIRS,n,2.0NRT,289.64,0.91,N
27.98723,22.32258,341.63,0.46,0.39,2023-10-17,28,1,VIIRS,n,2.0NRT,295.91,16.34,N
28.05579,19.91245,335.59,0.39,0.36,2023-10-17,28,1,VIIRS,n,2.0NRT,297.2,9.38,N
28.07997,9.78553,367,0.32,0.54,2023-10-17,28,1,VIIRS,h,2.0NRT,287.99,5.09,N
28.10149,19.25047,314.71,0.38,0.36,2023-10-17,28,1,VIIRS,n,2.0NRT,289.6,1.12,N
28.1802,9.40526,296.98,0.34,0.56,2023-10-17,28,1,VIIRS,n,2.0NRT,286.88,0.42,N
28.18051,9.40181,302.96,0.34,0.56,2023-10-17,28,1,VIIRS,n,2.0NRT,286.43,0.42,N
28.18143,9.39145,296.47,0.34,0.56,2023-10-17,28,1,VIIRS,n,2.0NRT,286.02,0.4,N
28.18984,9.80301,308.25,0.32,0.54,2023-10-17,28,1,VIIRS,n,2.0NRT,285.31,0.65,N
28.20884,19.91439,323.91,0.39,0.36,2023-10-17,28,1,VIIRS,n,2.0NRT,289.97,1.74,N
28.28611,19.92078,299.02,0.39,0.36,2023-10-17,28,1,VIIRS,n,2.0NRT,288.26,0.31,N
28.45327,9.13579,303.78,0.35,0.57,2023-10-17,28,1,VIIRS,n,2.0NRT,277.18,0.89,N
28.46509,9.05562,339.84,0.36,0.57,2023-10-17,28,1,VIIRS,n,2.0NRT,285.88,2.86,N
28.46539,9.05194,318.42,0.36,0.57,2023-10-17,28,1,VIIRS,n,2.0NRT,283.94,2.86,N
28.51608,19.86995,301.74,0.39,0.36,2023-10-17,28,1,VIIRS,n,2.0NRT,289.89,0.38,N
28.52694,20.78973,313.54,0.4,0.37,2023-10-17,28,1,VIIRS,n,2.0NRT,290.56,1.18,N
28.52849,9.12122,311.88,0.35,0.57,2023-10-17,28,1,VIIRS,n,2.0NRT,285.19,1.59,N
28.5287,9.12048,336.55,0.35,0.57,2023-10-17,28,1,VIIRS,n,2.0NRT,285.9,2.5,N
28.52878,9.11758,320.65,0.35,0.57,2023-10-17,28,1,VIIRS,n,2.0NRT,284.06,1.59,N
28.58155,17.33161,328.68,0.4,0.37,2023-10-17,28,1,VIIRS,n,2.0NRT,290.25,3.82,N
28.58255,18.91938,301.14,0.38,0.36,2023-10-17,28,1,VIIRS,n,2.0NRT,288.89,0.34,N
28.60476,7.25594,311.97,0.46,0.64,2023-10-17,28,1,VIIRS,n,2.0NRT,271.44,1.35,N
28.63672,9.78378,331.33,0.32,0.55,2023-10-17,28,1,VIIRS,n,2.0NRT,279.98,2.16,N
28.63701,9.78047,296.81,0.32,0.55,2023-10-17,28,1,VIIRS,n,2.0NRT,281.22,1.25,N
28.69388,22.37414,330.02,0.45,0.39,2023-10-17,28,1,VIIRS,n,2.0NRT,290.47,4.94,N
28.6974,22.37496,327.85,0.45,0.39,2023-10-17,28,1,VIIRS,n,2.0NRT,289.38,4.94,N
28.71272,21.45168,328.23,0.42,0.37,2023-10-17,28,1,VIIRS,n,2.0NRT,291.86,5.79,N
28.7143,21.38224,321.99,0.42,0.37,2023-10-17,28,1,VIIRS,n,2.0NRT,291.27,1.75,N
28.73797,9.15032,326.09,0.35,0.57,2023-10-17,28,1,VIIRS,n,2.0NRT,275.2,1.97,N
28.73809,9.15138,323.41,0.35,0.57,2023-10-17,28,1,VIIRS,n,2.0NRT,275.87,1.89,N
28.76005,22.79518,306.2,0.47,0.39,2023-10-17,28,1,VIIRS,n,2.0NRT,289.44,0.98,N
28.78426,22.45905,321.7,0.45,0.39,2023-10-17,28,1,VIIRS,n,2.0NRT,290.05,1.62,N
28.82087,22.25654,327.21,0.44,0.39,2023-10-17,28,1,VIIRS,n,2.0NRT,289.36,2.95,N
28.82572,22.29022,299.92,0.44,0.39,2023-10-17,28,1,VIIRS,n,2.0NRT,288.03,0.6,N
28.83354,22.12553,302.8,0.44,0.38,2023-10-17,28,1,VIIRS,n,2.0NRT,288.88,2.33,N
28.83433,22.12112,330.96,0.44,0.38,2023-10-17,28,1,VIIRS,n,2.0NRT,291.24,2.33,N
28.83591,22.11231,328.54,0.44,0.38,2023-10-17,28,1,VIIRS,n,2.0NRT,290.84,2.59,N
28.8378,22.12192,311.59,0.44,0.38,2023-10-17,28,1,VIIRS,n,2.0NRT,289.59,2.33,N
28.86635,9.93441,304.51,0.32,0.54,2023-10-17,28,1,VIIRS,n,2.0NRT,279.33,0.48,N
28.86936,21.22108,319.51,0.41,0.37,2023-10-17,28,1,VIIRS,n,2.0NRT,290.4,0.87,N
28.87273,21.22183,300.26,0.41,0.37,2023-10-17,28,1,VIIRS,n,2.0NRT,290.07,0.87,N
28.88116,9.93592,295.18,0.32,0.54,2023-10-17,28,1,VIIRS,n,2.0NRT,284.52,0.21,N
28.89308,20.96182,300.71,0.4,0.37,2023-10-17,28,1,VIIRS,n,2.0NRT,289.83,0.5,N
28.89977,20.96329,308.52,0.4,0.37,2023-10-17,28,1,VIIRS,n,2.0NRT,290.16,1.37,N
28.90522,20.9518,336.19,0.4,0.37,2023-10-17,28,1,VIIRS,n,2.0NRT,302.15,84.95,N
28.90856,20.95253,305.39,0.4,0.37,2023-10-17,28,1,VIIRS,n,2.0NRT,289.57,0.92,N
28.90987,19.77499,330.85,0.39,0.36,2023-10-17,28,1,VIIRS,n,2.0NRT,304.16,22.84,N
28.9105,19.77107,307.48,0.39,0.36,2023-10-17,28,1,VIIRS,n,2.0NRT,290.31,3.24,N
28.91114,19.76713,328.77,0.39,0.36,2023-10-17,28,1,VIIRS,n,2.0NRT,292.39,3.24,N
28.91317,20.96624,332.11,0.4,0.37,2023-10-17,28,1,VIIRS,n,2.0NRT,290.75,1.91,N
28.93519,10.01319,298.07,0.63,0.54,2023-10-17,28,1,VIIRS,n,2.0NRT,283.62,0.8,N
28.97786,17.46364,327.78,0.4,0.37,2023-10-17,28,1,VIIRS,n,2.0NRT,289.3,2.71,N
29.03917,20.78608,330.75,0.4,0.37,2023-10-17,28,1,VIIRS,n,2.0NRT,292.59,3.06,N
29.0425,20.78681,302.47,0.4,0.37,2023-10-17,28,1,VIIRS,n,2.0NRT,290.17,3.06,N
29.04319,20.78276,311.98,0.4,0.37,2023-10-17,28,1,VIIRS,n,2.0NRT,290.48,0.76,N
29.07427,19.0616,344.63,0.38,0.36,2023-10-17,28,1,VIIRS,n,2.0NRT,293.59,4.13,N
29.18984,21.42647,307.9,0.41,0.37,2023-10-17,28,1,VIIRS,n,2.0NRT,290.37,0.49,N
29.20494,19.82586,328.63,0.39,0.36,2023-10-17,28,1,VIIRS,n,2.0NRT,289.03,2.9,N
29.21525,21.6455,327.35,0.42,0.38,2023-10-17,28,1,VIIRS,n,2.0NRT,291.9,1.45,N
29.22905,19.69713,312.72,0.39,0.36,2023-10-17,28,1,VIIRS,n,2.0NRT,288.2,1.67,N
29.23234,19.69781,324.65,0.39,0.36,2023-10-17,28,1,VIIRS,n,2.0NRT,295.47,12.47,N
29.23296,19.69389,300.68,0.39,0.36,2023-10-17,28,1,VIIRS,n,2.0NRT,286.98,12.47,N
29.44378,17.96782,313.12,0.4,0.37,2023-10-17,28,1,VIIRS,n,2.0NRT,286.81,0.94,N
30.25607,8.08064,315.22,0.43,0.62,2023-10-17,28,1,VIIRS,n,2.0NRT,286.96,1.45,N
30.39063,7.90435,312,0.44,0.62,2023-10-17,28,1,VIIRS,n,2.0NRT,287.4,0.9,N
30.4045,19.61057,305.58,0.38,0.36,2023-10-17,28,1,VIIRS,n,2.0NRT,289.11,0.47,N
30.40965,19.59938,322.55,0.38,0.36,2023-10-17,28,1,VIIRS,n,2.0NRT,290.72,1.55,N
30.47209,7.02114,313.47,0.5,0.65,2023-10-17,28,1,VIIRS,n,2.0NRT,275.82,0.96,N
30.4734,7.02355,297.96,0.5,0.66,2023-10-17,28,1,VIIRS,n,2.0NRT,277.42,1.1,N
30.66444,8.1019,303.91,0.43,0.62,2023-10-17,28,1,VIIRS,n,2.0NRT,288.03,1.34,N
30.66475,8.09731,300.7,0.43,0.62,2023-10-17,28,1,VIIRS,n,2.0NRT,289.28,1.97,N
30.68609,12.50189,295.07,0.47,0.48,2023-10-17,28,1,VIIRS,n,2.0NRT,284.75,0.63,N
30.68657,12.49697,298.04,0.47,0.48,2023-10-17,28,1,VIIRS,n,2.0NRT,284.65,0.63,N
30.82669,8.02476,297.37,0.43,0.62,2023-10-17,28,1,VIIRS,n,2.0NRT,286.17,0.6,N
30.82788,8.0278,297.6,0.44,0.62,2023-10-17,28,1,VIIRS,n,2.0NRT,287.27,0.56,N
30.95748,20.11621,317.76,0.38,0.36,2023-10-17,28,1,VIIRS,n,2.0NRT,291.48,1.68,N
31.01637,8.16232,300.69,0.43,0.62,2023-10-17,28,1,VIIRS,n,2.0NRT,286.92,1.78,N
31.01668,8.15773,307.68,0.43,0.62,2023-10-17,28,1,VIIRS,n,2.0NRT,286.02,1.2,N
31.01851,8.16097,312.1,0.43,0.62,2023-10-17,28,1,VIIRS,n,2.0NRT,286.92,1.47,N
31.05413,8.03193,301.85,0.44,0.62,2023-10-17,28,1,VIIRS,n,2.0NRT,286.23,0.75,N
31.05547,8.03032,367,0.44,0.62,2023-10-17,28,1,VIIRS,h,2.0NRT,288.13,6.44,N
31.06122,8.03088,300.94,0.44,0.62,2023-10-17,28,1,VIIRS,n,2.0NRT,286.96,0.68,N
31.11327,8.58973,296.62,0.41,0.6,2023-10-17,28,1,VIIRS,n,2.0NRT,286.31,0.37,N
31.23759,8.55978,300.26,0.41,0.6,2023-10-17,28,1,VIIRS,n,2.0NRT,286.06,0.89,N
31.3596,6.04793,301.87,0.58,0.7,2023-10-17,28,1,VIIRS,n,2.0NRT,287.26,0.82,N
31.39641,6.93561,300.11,0.51,0.66,2023-10-17,28,1,VIIRS,n,2.0NRT,286.21,3.9,N
31.39672,6.93013,354.13,0.51,0.66,2023-10-17,28,1,VIIRS,n,2.0NRT,288.32,5.15,N
31.39703,6.92466,298.68,0.51,0.66,2023-10-17,28,1,VIIRS,n,2.0NRT,285.44,5.15,N
31.40096,10.01972,298.04,0.33,0.56,2023-10-17,28,1,VIIRS,n,2.0NRT,285.27,0.41,N
31.40849,5.97077,311.32,0.58,0.7,2023-10-17,28,1,VIIRS,n,2.0NRT,287.99,1.93,N
31.59163,5.95206,307.37,0.59,0.7,2023-10-17,28,1,VIIRS,n,2.0NRT,286.37,1.28,N
31.59191,5.95344,306.48,0.59,0.7,2023-10-17,28,1,VIIRS,n,2.0NRT,286.23,0.94,N
31.64874,5.98962,310.8,0.58,0.7,2023-10-17,28,1,VIIRS,n,2.0NRT,288.46,1.44,N
31.64904,5.98336,305.8,0.59,0.7,2023-10-17,28,1,VIIRS,n,2.0NRT,287.55,1.44,N
31.66478,6.05952,306.09,0.58,0.7,2023-10-17,28,1,VIIRS,n,2.0NRT,287.66,3.67,N
31.66508,6.0533,341.3,0.58,0.7,2023-10-17,28,1,VIIRS,n,2.0NRT,289.45,6.31,N
31.66539,6.04712,341.62,0.58,0.7,2023-10-17,28,1,VIIRS,n,2.0NRT,288.91,6.31,N
31.66545,6.05903,307.43,0.58,0.7,2023-10-17,28,1,VIIRS,n,2.0NRT,288.11,4.18,N
31.66573,6.0528,338.53,0.58,0.7,2023-10-17,28,1,VIIRS,n,2.0NRT,289.32,4.18,N
31.66599,6.04658,338.5,0.58,0.7,2023-10-17,28,1,VIIRS,n,2.0NRT,288.96,7.89,N
31.69066,6.18461,298.89,0.57,0.69,2023-10-17,28,1,VIIRS,n,2.0NRT,286.25,0.6,N
31.69207,6.18442,298.24,0.57,0.69,2023-10-17,28,1,VIIRS,n,2.0NRT,286.31,0.82,N
31.70899,5.95545,313.78,0.59,0.7,2023-10-17,28,1,VIIRS,n,2.0NRT,286.69,1.25,N
31.72175,6.23565,334.66,0.57,0.69,2023-10-17,28,1,VIIRS,n,2.0NRT,286.74,4.41,N
31.75336,5.2204,318.04,0.65,0.73,2023-10-17,28,1,VIIRS,n,2.0NRT,286.78,2.86,N
31.78834,6.06195,306.53,0.58,0.7,2023-10-17,28,1,VIIRS,n,2.0NRT,287.1,1.07,N
31.7891,6.0635,301.72,0.58,0.7,2023-10-17,28,1,VIIRS,n,2.0NRT,287.27,0.95,N
31.78937,6.05728,301.63,0.58,0.7,2023-10-17,28,1,VIIRS,n,2.0NRT,287.3,0.95,N
31.80157,6.0566,303.47,0.58,0.7,2023-10-17,28,1,VIIRS,n,2.0NRT,287.43,1.62,N
31.80189,6.05023,306.85,0.58,0.7,2023-10-17,28,1,VIIRS,n,2.0NRT,286.77,1.62,N
31.80257,6.0519,326.21,0.58,0.7,2023-10-17,28,1,VIIRS,n,2.0NRT,286.68,3.63,N
31.84809,6.049,299.71,0.58,0.7,2023-10-17,28,1,VIIRS,n,2.0NRT,286.94,1.65,N
31.84838,6.04269,303.3,0.58,0.7,2023-10-17,28,1,VIIRS,n,2.0NRT,287.99,1.37,N
31.85486,6.04293,297,0.58,0.7,2023-10-17,28,1,VIIRS,n,2.0NRT,286.53,1.37,N
31.95727,11.14051,304.65,0.58,0.52,2023-10-17,28,1,VIIRS,n,2.0NRT,289.9,1.82,N
31.95834,11.1405,301.23,0.58,0.52,2023-10-17,28,1,VIIRS,n,2.0NRT,289.94,0.83,N
32.27736,3.98232,304.88,0.78,0.78,2023-10-17,28,1,VIIRS,n,2.0NRT,285.31,1.9,N
32.2821,3.98319,301.1,0.78,0.78,2023-10-17,28,1,VIIRS,n,2.0NRT,285.13,0.64,N
32.40169,4.00187,295.49,0.78,0.78,2023-10-17,28,1,VIIRS,n,2.0NRT,284.91,0.89,N
11.52121,23.56841,300.54,0.34,0.56,2023-10-17,33,1,VIIRS,n,2.0NRT,285.11,1.03,N
11.63559,20.95593,302.44,0.45,0.47,2023-10-17,33,1,VIIRS,n,2.0NRT,285.01,0.27,N
11.75049,21.04324,344.78,0.45,0.47,2023-10-17,33,1,VIIRS,n,2.0NRT,292.13,7.44,N
11.86861,20.79542,310.95,0.44,0.46,2023-10-17,33,1,VIIRS,n,2.0NRT,290.64,1.46,N
11.86929,20.79148,304.49,0.44,0.46,2023-10-17,33,1,VIIRS,n,2.0NRT,290.4,1.07,N
11.86952,20.79514,315.14,0.44,0.46,2023-10-17,33,1,VIIRS,n,2.0NRT,291.16,1.34,N
11.87023,20.79122,301.99,0.43,0.46,2023-10-17,33,1,VIIRS,n,2.0NRT,290.71,0.91,N
11.93445,13.43429,302.85,0.4,0.37,2023-10-17,33,1,VIIRS,n,2.0NRT,283.23,0.52,N
11.93673,20.0463,303.81,0.39,0.44,2023-10-17,33,1,VIIRS,n,2.0NRT,291.25,0.39,N
11.93783,13.43482,301.64,0.4,0.37,2023-10-17,33,1,VIIRS,n,2.0NRT,281.51,0.52,N
11.93838,13.43115,303.27,0.4,0.37,2023-10-17,33,1,VIIRS,n,2.0NRT,283.45,0.52,N
11.95208,8.58924,302.57,0.48,0.48,2023-10-17,33,1,VIIRS,n,2.0NRT,272.15,0.93,N
12.09535,20.57165,303.14,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,290.33,0.43,N
12.10821,20.54665,305.84,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,290.51,0.68,N
12.10887,20.54287,304.6,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,290.71,0.68,N
12.10953,20.5391,305.84,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,290.37,0.7,N
12.11364,20.53984,306.26,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,290.99,0.81,N
12.11429,20.53608,303.76,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,290.33,0.81,N
12.12492,20.61206,313.87,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,290.52,1.35,N
12.12835,20.61659,313.47,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,291.03,2.18,N
12.12904,20.61279,309.12,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,290.63,1.35,N
12.13109,20.62497,344.25,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,293.91,12.24,N
12.13178,20.62114,320.06,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,291.19,2.33,N
12.132,20.22072,308.12,0.4,0.44,2023-10-17,33,1,VIIRS,n,2.0NRT,291.48,1.28,N
12.13521,20.62572,347.83,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,293.76,12.24,N
12.13591,20.62189,303.5,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,290.53,2.33,N
12.13659,20.61806,307.18,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,290.62,2.33,N
12.14003,20.62263,341.3,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,291.89,4.2,N
12.15743,20.76436,308.12,0.43,0.46,2023-10-17,33,1,VIIRS,n,2.0NRT,290.75,1.15,N
12.15811,20.76051,304.65,0.43,0.46,2023-10-17,33,1,VIIRS,n,2.0NRT,290.43,0.91,N
12.17121,26.04294,303.83,0.48,0.65,2023-10-17,33,1,VIIRS,n,2.0NRT,286.31,1.06,N
12.17262,26.04413,302.25,0.49,0.65,2023-10-17,33,1,VIIRS,n,2.0NRT,286.59,1.39,N
12.17299,26.03422,297.67,0.48,0.65,2023-10-17,33,1,VIIRS,n,2.0NRT,285.62,0.35,N
12.17365,20.62489,337.45,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,292.18,5.05,N
12.17433,20.62108,313.14,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,291.1,1.74,N
12.18113,20.60669,306.44,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,291.09,0.76,N
12.18574,20.5568,304.64,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,290.93,1.25,N
12.22141,20.6566,305.23,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,291.26,1.01,N
12.22254,20.66141,310.08,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,291.11,0.92,N
12.2232,20.6576,306.5,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,291.26,0.92,N
12.22484,20.66115,308.19,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,290.97,0.88,N
12.23584,20.67102,310.45,0.42,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,291.67,1.92,N
12.32657,20.37556,310.35,0.4,0.44,2023-10-17,33,1,VIIRS,n,2.0NRT,291.37,1.14,N
12.32722,20.37191,318.95,0.4,0.44,2023-10-17,33,1,VIIRS,n,2.0NRT,292.13,1.46,N
12.32786,20.36826,303.24,0.4,0.44,2023-10-17,33,1,VIIRS,n,2.0NRT,291.37,1.46,N
12.32997,20.37994,311.92,0.4,0.44,2023-10-17,33,1,VIIRS,n,2.0NRT,291.79,1.14,N
12.33255,20.36535,315.07,0.4,0.44,2023-10-17,33,1,VIIRS,n,2.0NRT,292.3,1.79,N
12.33272,20.388,306.81,0.4,0.44,2023-10-17,33,1,VIIRS,n,2.0NRT,291.93,1.52,N
12.33337,20.38434,321.83,0.4,0.44,2023-10-17,33,1,VIIRS,n,2.0NRT,292.47,1.52,N
12.33389,20.54873,312.81,0.41,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,291.61,1.08,N
12.33677,20.38875,317.1,0.4,0.44,2023-10-17,33,1,VIIRS,n,2.0NRT,292.93,1.52,N
12.33722,20.36246,314.74,0.4,0.44,2023-10-17,33,1,VIIRS,n,2.0NRT,292.15,1.67,N
12.33863,20.54575,305.47,0.41,0.45,2023-10-17,33,1,VIIRS,n,2.0NRT,291.57,1.06,N
